xltime;trade-price;trade-volume;bid-price;bid-volume;ask-price;ask-volume
2017-01-03 14:50:12.426000-05:00;224.81;156.0;115.17999999999999;17;115.19428571428571;27
2017-01-03 14:50:19.945000-05:00;224.8;2885.0;115.17;3;115.18;15
2017-01-03 14:50:20.190000-05:00;224.78;300.0;115.13;42;115.15;36
2017-01-03 14:50:27.475000-05:00;224.76;200.0;115.16;5;115.18;5
2017-01-03 14:50:28.155000-05:00;224.76;304.0;115.18;1;115.19;2
2017-01-03 14:50:39.225000-05:00;224.8;612.0;115.24;5;115.25;6
2017-01-03 14:50:46.005000-05:00;224.76;3200.0;115.22999999999999;40;115.24777777777778;62
2017-01-03 14:50:47.505000-05:00;224.76;100.0;115.24;8;115.25;22
2017-01-03 14:50:47.844000-05:00;224.76;629.0;115.23615384615384;58;115.25;85
2017-01-03 14:50:51.975000-05:00;224.77;700.0;115.24;6;115.25;21
2017-01-03 14:51:00.505000-05:00;224.76;210.0;115.21;13;115.22;28
2017-01-03 14:51:05.617000-05:00;224.78;454.0;115.24;2;115.25;10
2017-01-03 14:51:07.605000-05:00;224.8;50.0;115.25;12;115.26;9
2017-01-03 14:51:08.034000-05:00;224.81000000000003;387.0;115.27;7;115.28;6
2017-01-03 14:51:08.044000-05:00;224.81;413.0;115.27;5;115.28;6
2017-01-03 14:51:09.206000-05:00;224.8;100.0;115.27;6;115.28000000000002;9
2017-01-03 14:51:09.235000-05:00;224.8;200.0;115.25764705882354;82;115.27117647058823;64
2017-01-03 14:51:10.743000-05:00;224.78;100.0;115.24;11;115.25;8
2017-01-03 14:51:13.863000-05:00;224.77;200.0;115.22;8;115.23;14
2017-01-03 14:51:16.955000-05:00;224.78;600.0;115.26428571428572;30;115.27714285714286;27
2017-01-03 14:51:26.294000-05:00;224.76;500.0;115.275;57;115.29;31
2017-01-03 14:51:27.624000-05:00;224.71;100.0;115.25;4;115.27;6
2017-01-03 14:51:28.033000-05:00;224.72;200.0;115.25;10;115.27;11
2017-01-03 14:51:28.444000-05:00;224.73;300.0;115.27;6;115.28000000000002;5
2017-01-03 14:51:29.903000-05:00;224.75;907.0;115.29;4;115.31;5
2017-01-03 14:51:29.923000-05:00;224.75;200.0;115.29;10;115.3;5
2017-01-03 14:51:30.973000-05:00;224.75;500.0;115.29;3;115.3;4
2017-01-03 14:51:32.095000-05:00;224.76;1.0;115.32;29;115.33999999999999;20
2017-01-03 14:51:36.403000-05:00;224.77;184.0;115.34;6;115.35;7
2017-01-03 14:51:43.643000-05:00;224.77;2403.0;115.32;5;115.33;1
2017-01-03 14:51:47.643000-05:00;224.76;45.0;115.31;12;115.32333333333332;8
2017-01-03 14:51:49.743000-05:00;224.77;320.0;115.32;15;115.34;12
2017-01-03 14:51:50.209000-05:00;224.775;100.0;115.33;6;115.34;3
2017-01-03 14:51:54.076000-05:00;224.78;459.0;115.34;16;115.36;17
2017-01-03 14:52:01.072000-05:00;224.77;100.0;115.32;72;115.33500000000001;20
2017-01-03 14:52:03.323000-05:00;224.79;500.0;115.33625;54;115.35;24
2017-01-03 14:52:14.673000-05:00;224.8;1000.0;115.35;38;115.36;28
2017-01-03 14:52:16.949000-05:00;224.81;23.0;115.33999999999999;40;115.35166666666667;25
2017-01-03 14:52:17.182000-05:00;224.80000000000004;200.0;115.34;10;115.35;11
